Title,Show,Season,Episode,URL,target
The Challenge Workout,The Challenge Workout,2,2,https://www.mtv.com/episodes/fd8a2r,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge Workout,The Challenge Workout,2,3,https://www.mtv.com/episodes/atggsk,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge Workout,The Challenge Workout,2,4,https://www.mtv.com/episodes/18p472,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge Workout,The Challenge Workout,2,6,https://www.mtv.com/episodes/auehzp,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge Workout,The Challenge Workout,2,7,https://www.mtv.com/episodes/ra0rvh,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge Workout,The Challenge Workout,2,8,https://www.mtv.com/episodes/ydjsxa,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,,,https://www.mtv.com/episodes/kvilh4,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,,,https://www.mtv.com/episodes/r4domd,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,,,https://www.mtv.com/episodes/ko77st,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,0,2,https://www.mtv.com/episodes/7aykqu,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,0,3,https://www.mtv.com/episodes/p8gkjc,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,0,5,https://www.mtv.com/episodes/hlmkcp,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,0,6,https://www.mtv.com/episodes/vf4jy1,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,0,7,https://www.mtv.com/episodes/hc4gn5,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,1,0,https://www.mtv.com/episodes/2ffua7,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,1,0,https://www.mtv.com/episodes/77p8df,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,1,0,https://www.mtv.com/episodes/squxeg,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,1,0,https://www.mtv.com/episodes/bxg3jx,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,1,0,https://www.mtv.com/episodes/i0v7tk,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,1,https://www.mtv.com/episodes/w3zhm7,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,10,https://www.mtv.com/episodes/bn82r5,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,11,https://www.mtv.com/episodes/kxvmx2,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,13,https://www.mtv.com/episodes/kjwdpr,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,14,https://www.mtv.com/episodes/lgdkgo,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,15,https://www.mtv.com/episodes/d16n7g,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,16,https://www.mtv.com/episodes/lig2u1,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,17,https://www.mtv.com/episodes/675wna,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,18,https://www.mtv.com/episodes/sb0p4t,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,2,https://www.mtv.com/episodes/v6esd3,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,3,https://www.mtv.com/episodes/t59ry2,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,4,https://www.mtv.com/episodes/monbmy,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,5,https://www.mtv.com/episodes/gyl934,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,6,https://www.mtv.com/episodes/qgvasy,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,29,9,https://www.mtv.com/episodes/sucwdm,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,3,0,https://www.mtv.com/episodes/p81bfq,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,3,0,https://www.mtv.com/episodes/fm974q,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,3,0,https://www.mtv.com/episodes/737obd,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,3,0,https://www.mtv.com/episodes/g93yeg,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,3,0,https://www.mtv.com/episodes/snxmrq,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,3,0,https://www.mtv.com/episodes/4qu7qi,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,3,0,https://www.mtv.com/episodes/c014dy,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,1,https://www.mtv.com/episodes/sr0pwm,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,10,https://www.mtv.com/episodes/bn6jvp,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,11,https://www.mtv.com/episodes/4erivh,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,13,https://www.mtv.com/episodes/7d1g0r,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,14,https://www.mtv.com/episodes/w3v2yn,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,15,https://www.mtv.com/episodes/drpy5t,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,16,https://www.mtv.com/episodes/2q5dxj,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,17,https://www.mtv.com/episodes/eot1s5,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,2,https://www.mtv.com/episodes/b3uq0w,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,21,https://www.mtv.com/episodes/n18o6x,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,4,https://www.mtv.com/episodes/4myikp,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,5,https://www.mtv.com/episodes/68916o,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,8,https://www.mtv.com/episodes/7cisv3,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,30,9,https://www.mtv.com/episodes/5351xu,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,1,https://www.mtv.com/episodes/dbhj1u,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,10,https://www.mtv.com/episodes/1mkyze,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,14,https://www.mtv.com/episodes/m6uero,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,15,https://www.mtv.com/episodes/7aj54i,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,16,https://www.mtv.com/episodes/9j8ihq,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,2,https://www.mtv.com/episodes/0us3zc,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,3,https://www.mtv.com/episodes/3lkt46,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,4,https://www.mtv.com/episodes/nlde1q,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,5,https://www.mtv.com/episodes/wvacgi,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,6,https://www.mtv.com/episodes/6mvu7u,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,7,https://www.mtv.com/episodes/ghibqt,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,31,9,https://www.mtv.com/episodes/p2ylbp,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,32,13,https://www.mtv.com/episodes/hoot2k,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,32,14,https://www.mtv.com/episodes/dhqa5z,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,32,15,https://www.mtv.com/episodes/rdcwa2,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,32,16,https://www.mtv.com/episodes/940qai,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,32,23,https://www.mtv.com/episodes/ghghew,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,32,6,https://www.mtv.com/episodes/rjlqe6,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,1,https://www.mtv.com/episodes/62g7u0,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,10,https://www.mtv.com/episodes/m8zffg,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,11,https://www.mtv.com/episodes/oepjjq,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,12,https://www.mtv.com/episodes/f7t7e4,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,13,https://www.mtv.com/episodes/ttqgyi,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,14,https://www.mtv.com/episodes/a3vpwc,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,15,https://www.mtv.com/episodes/ldvci7,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,16,https://www.mtv.com/episodes/994yc5,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,17,https://www.mtv.com/episodes/vu1380,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,18,https://www.mtv.com/episodes/znrhse,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,19,https://www.mtv.com/episodes/06ru43,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,2,https://www.mtv.com/episodes/6mdwdf,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,20,https://www.mtv.com/episodes/etkvm9,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,21,https://www.mtv.com/episodes/js226y,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,22,https://www.mtv.com/episodes/5cr7a2,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,3,https://www.mtv.com/episodes/d9990l,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,4,https://www.mtv.com/episodes/f4vtts,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,5,https://www.mtv.com/episodes/xvg5dz,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,6,https://www.mtv.com/episodes/csln81,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,8,https://www.mtv.com/episodes/15447i,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,38,9,https://www.mtv.com/episodes/6cvpo0,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,1,https://www.mtv.com/episodes/r4ldjf,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,10,https://www.mtv.com/episodes/etzww4,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,11,https://www.mtv.com/episodes/s9oi9h,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,12,https://www.mtv.com/episodes/sggrpk,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,13,https://www.mtv.com/episodes/p0e065,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,14,https://www.mtv.com/episodes/d980dz,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,15,https://www.mtv.com/episodes/lhridd,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,16,https://www.mtv.com/episodes/abvd70,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,2,https://www.mtv.com/episodes/howdba,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,22,https://www.mtv.com/episodes/4on0o4,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,3,https://www.mtv.com/episodes/cx57ws,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,4,https://www.mtv.com/episodes/2ceov9,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,5,https://www.mtv.com/episodes/shy8zt,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,6,https://www.mtv.com/episodes/657rxe,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,7,https://www.mtv.com/episodes/cqat7l,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,8,https://www.mtv.com/episodes/20yuyt,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Battle for a New Champion,The Challenge: Battle for a New Champion,39,9,https://www.mtv.com/episodes/4wqcm6,https://www.paramountplus.com/shows/the-challenge-world-championship/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,,,https://www.mtv.com/episodes/ahi7o9, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,0,11,https://www.mtv.com/episodes/ooh9p4, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,1,1,https://www.mtv.com/episodes/yc5bsw, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,1,2,https://www.mtv.com/episodes/z5ds8v, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,1,3,https://www.mtv.com/episodes/sgcxd1, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,1,4,https://www.mtv.com/episodes/bfoorn, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,2,1,https://www.mtv.com/episodes/3iv2kn, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,2,2,https://www.mtv.com/episodes/uujjg2, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,2,4,https://www.mtv.com/episodes/072sdx, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,2,5,https://www.mtv.com/episodes/6ihca0, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,2,6,https://www.mtv.com/episodes/zojqke, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,2,7,https://www.mtv.com/episodes/ytz553, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,2,8,https://www.mtv.com/episodes/13nolt, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,3,1,https://www.mtv.com/episodes/2m2jab, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,3,10,https://www.mtv.com/episodes/7k2p57, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,3,11,https://www.mtv.com/episodes/swsms2, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,3,2,https://www.mtv.com/episodes/9rr5dw, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,3,3,https://www.mtv.com/episodes/7mlsex, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,3,4,https://www.mtv.com/episodes/ojdqve, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,3,5,https://www.mtv.com/episodes/75iycu, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,3,6,https://www.mtv.com/episodes/ytwlwv, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,3,7,https://www.mtv.com/episodes/2u6jdk, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Champs vs. Stars,The Challenge: Champs vs. Stars,3,9,https://www.mtv.com/episodes/qb2ooy, https://www.paramountplus.com/shows/the-challenge-champs-vs-stars/
The Challenge: Home Turf,The Challenge: Home Turf,1,1,https://www.mtv.com/episodes/fzx9ez,https://www.paramountplus.com/shows/the-challenge-all-stars/
The Challenge: Untold History,The Challenge: Untold History,1,1,https://www.mtv.com/episodes/raso3r, https://www.paramountplus.com/shows/the-challenge-untold-history/
The Challenge: Untold History,The Challenge: Untold History,1,2,https://www.mtv.com/episodes/g3kiys, https://www.paramountplus.com/shows/the-challenge-untold-history/
The Challenge: Untold History,The Challenge: Untold History,1,3,https://www.mtv.com/episodes/ohoyum, https://www.paramountplus.com/shows/the-challenge-untold-history/
The Challenge: Untold History,The Challenge: Untold History,1,4,https://www.mtv.com/episodes/9ds69x, https://www.paramountplus.com/shows/the-challenge-untold-history/
The Challenge: Untold History,The Challenge: Untold History,1,5,https://www.mtv.com/episodes/dp99es, https://www.paramountplus.com/shows/the-challenge-untold-history/
The Challenge: Untold History,The Challenge: Untold History,1,6,https://www.mtv.com/episodes/fto6zu, https://www.paramountplus.com/shows/the-challenge-untold-history/
The City,The City,1,10,https://www.mtv.com/episodes/qmb2i1, https://www.paramountplus.com/shows/the-city/
The City,The City,1,101,https://www.mtv.com/episodes/ap9o1z, https://www.paramountplus.com/shows/the-city/
The City,The City,1,102,https://www.mtv.com/episodes/kqot4v, https://www.paramountplus.com/shows/the-city/
The City,The City,1,11,https://www.mtv.com/episodes/jq8nko, https://www.paramountplus.com/shows/the-city/
The City,The City,1,12,https://www.mtv.com/episodes/o86rva, https://www.paramountplus.com/shows/the-city/
The City,The City,1,13,https://www.mtv.com/episodes/863qxu, https://www.paramountplus.com/shows/the-city/
The City,The City,1,14,https://www.mtv.com/episodes/tzpoiw, https://www.paramountplus.com/shows/the-city/
The City,The City,1,15,https://www.mtv.com/episodes/k8vqfa, https://www.paramountplus.com/shows/the-city/
The City,The City,1,16,https://www.mtv.com/episodes/8yz9hu, https://www.paramountplus.com/shows/the-city/
The City,The City,1,17,https://www.mtv.com/episodes/6hp5za, https://www.paramountplus.com/shows/the-city/
The City,The City,1,18,https://www.mtv.com/episodes/7wog6q, https://www.paramountplus.com/shows/the-city/
The City,The City,1,19,https://www.mtv.com/episodes/5voss8, https://www.paramountplus.com/shows/the-city/
The City,The City,1,20,https://www.mtv.com/episodes/bx7v0x, https://www.paramountplus.com/shows/the-city/
The City,The City,1,21,https://www.mtv.com/episodes/m56nu2, https://www.paramountplus.com/shows/the-city/
The City,The City,1,22,https://www.mtv.com/episodes/09nbj8, https://www.paramountplus.com/shows/the-city/
The City,The City,1,23,https://www.mtv.com/episodes/fs7tgs, https://www.paramountplus.com/shows/the-city/
The City,The City,1,3,https://www.mtv.com/episodes/eyilun, https://www.paramountplus.com/shows/the-city/
The City,The City,1,4,https://www.mtv.com/episodes/28hirc, https://www.paramountplus.com/shows/the-city/
The City,The City,1,5,https://www.mtv.com/episodes/zt5m2n, https://www.paramountplus.com/shows/the-city/
The City,The City,1,6,https://www.mtv.com/episodes/iyws9e, https://www.paramountplus.com/shows/the-city/
The City,The City,1,7,https://www.mtv.com/episodes/3cxk2t, https://www.paramountplus.com/shows/the-city/
The City,The City,1,8,https://www.mtv.com/episodes/rhe9sa, https://www.paramountplus.com/shows/the-city/
The City,The City,1,9,https://www.mtv.com/episodes/6xn9xl, https://www.paramountplus.com/shows/the-city/
The City,The City,2,11,https://www.mtv.com/episodes/pyeesf, https://www.paramountplus.com/shows/the-city/
The City,The City,2,12,https://www.mtv.com/episodes/9bl3tj, https://www.paramountplus.com/shows/the-city/
The City,The City,2,201,https://www.mtv.com/episodes/v548re, https://www.paramountplus.com/shows/the-city/
The City,The City,2,202,https://www.mtv.com/episodes/70vq6q, https://www.paramountplus.com/shows/the-city/
The City,The City,2,203,https://www.mtv.com/episodes/7lvbgt, https://www.paramountplus.com/shows/the-city/
The City,The City,2,204,https://www.mtv.com/episodes/ym9ab9, https://www.paramountplus.com/shows/the-city/
The City,The City,2,205,https://www.mtv.com/episodes/64dw2s, https://www.paramountplus.com/shows/the-city/
The City,The City,2,206,https://www.mtv.com/episodes/n2q7ai, https://www.paramountplus.com/shows/the-city/
The City,The City,2,207,https://www.mtv.com/episodes/cqw6mv, https://www.paramountplus.com/shows/the-city/
The City,The City,2,208,https://www.mtv.com/episodes/sbo1me, https://www.paramountplus.com/shows/the-city/
The City,The City,2,209,https://www.mtv.com/episodes/qfe71g, https://www.paramountplus.com/shows/the-city/
The City,The City,2,210,https://www.mtv.com/episodes/90m7gd, https://www.paramountplus.com/shows/the-city/
The Exhibit: Finding the Next Great Artist,The Exhibit: Finding the Next Great Artist,1,1,https://www.mtv.com/episodes/prfok4, https://www.paramountplus.com/shows/the-exhibit-finding-the-next-great-artist/
The Exhibit: Finding the Next Great Artist,The Exhibit: Finding the Next Great Artist,1,2,https://www.mtv.com/episodes/n8p4v9, https://www.paramountplus.com/shows/the-exhibit-finding-the-next-great-artist/
The Exhibit: Finding the Next Great Artist,The Exhibit: Finding the Next Great Artist,1,4,https://www.mtv.com/episodes/qhvzzt, https://www.paramountplus.com/shows/the-exhibit-finding-the-next-great-artist/
The Exhibit: Finding the Next Great Artist,The Exhibit: Finding the Next Great Artist,1,5,https://www.mtv.com/episodes/2yuty5, https://www.paramountplus.com/shows/the-exhibit-finding-the-next-great-artist/
The Exhibit: Finding the Next Great Artist,The Exhibit: Finding the Next Great Artist,1,6,https://www.mtv.com/episodes/91j8iy, https://www.paramountplus.com/shows/the-exhibit-finding-the-next-great-artist/
The Hills,The Hills,1,1,https://www.mtv.com/episodes/ebw3xz, https://www.paramountplus.com/shows/the-hills/
